iteration,solid_sediment_kg,solid_cs137_Bq,liquid_cs137_bq,solid_am241_bq
1610,3.361e+02,3.92e+06,1.14e+08,8.13e+04
1611,3.947e+02,5.34e+06,3.46e+07,1.38e+05
1612,1.988e+02,3.73e+06,3.83e+07,8.93e+04
1613,4.438e+02,5.32e+06,3.66e+08,1.63e+05
1614,2.818e+02,4.46e+06,4.33e+07,1.14e+05
1615,2.624e+02,4.31e+06,1.47e+08,1.03e+05
1616,3.223e+02,5.01e+06,1.22e+08,1.41e+05
1617,3.226e+02,4.25e+06,1.40e+08,1.08e+05
1618,3.046e+02,4.38e+06,1.02e+08,1.21e+05
1619,3.986e+02,4.25e+06,1.74e+08,1.05e+05
1620,3.205e+02,4.66e+06,1.02e+08,1.22e+05
1621,3.612e+02,5.24e+06,1.85e+08,1.35e+05
1622,4.135e+02,4.91e+06,7.30e+07,1.33e+05
1623,2.793e+02,4.35e+06,5.13e+07,1.21e+05
1624,4.126e+02,5.32e+06,3.14e+08,1.32e+05
1625,4.022e+02,4.33e+06,1.39e+08,1.15e+05
1626,3.112e+02,4.03e+06,4.31e+07,9.26e+04
1627,3.958e+02,4.08e+06,2.40e+08,1.02e+05
1628,2.873e+02,4.66e+06,2.34e+07,1.12e+05
1629,3.052e+02,4.32e+06,3.43e+07,1.24e+05
1630,3.808e+02,4.01e+06,1.64e+08,9.72e+04
1631,4.033e+02,4.64e+06,1.25e+08,1.28e+05
1632,3.870e+02,4.07e+06,8.86e+06,1.02e+05
1633,3.600e+02,4.39e+06,2.08e+07,1.16e+05
1634,3.473e+02,4.52e+06,2.97e+08,1.10e+05
1635,4.222e+02,4.71e+06,4.90e+07,1.27e+05
1636,3.310e+02,4.05e+06,3.70e+07,9.67e+04
1637,3.587e+02,4.94e+06,4.33e+07,1.31e+05
1638,4.164e+02,4.95e+06,3.23e+07,1.26e+05
1639,3.289e+02,4.88e+06,5.28e+07,1.31e+05
1640,3.466e+02,3.73e+06,3.64e+07,9.71e+04
1641,3.040e+02,4.73e+06,7.37e+07,1.25e+05
1642,2.955e+02,5.06e+06,2.60e+08,1.36e+05
1643,4.025e+02,4.38e+06,2.70e+07,1.15e+05
1644,3.501e+02,4.40e+06,2.79e+07,1.12e+05
1645,3.767e+02,3.91e+06,3.34e+08,1.16e+05
1646,4.085e+02,5.00e+06,1.15e+08,1.16e+05
1647,3.129e+02,4.51e+06,3.05e+07,1.06e+05
1648,4.084e+02,4.67e+06,7.78e+07,1.08e+05
1649,2.753e+02,3.86e+06,9.82e+07,9.64e+04
1650,3.119e+02,5.13e+06,2.09e+08,1.29e+05
1651,4.312e+02,5.11e+06,4.36e+08,1.36e+05
1652,3.737e+02,4.12e+06,4.21e+07,9.13e+04
1653,3.314e+02,4.61e+06,1.17e+08,1.24e+05
1654,3.611e+02,5.62e+06,2.17e+08,1.57e+05
1655,3.335e+02,4.26e+06,4.71e+07,1.06e+05
1656,3.872e+02,4.30e+06,1.43e+07,1.07e+05
1657,3.310e+02,4.18e+06,2.04e+08,1.11e+05
1658,3.907e+02,4.40e+06,2.59e+07,1.09e+05
1659,3.259e+02,4.95e+06,2.16e+08,1.25e+05
1660,3.518e+02,5.06e+06,5.49e+07,1.21e+05
1661,3.096e+02,4.29e+06,1.86e+08,9.50e+04
1662,3.591e+02,4.54e+06,4.54e+07,1.17e+05
1663,3.427e+02,3.71e+06,1.84e+08,8.76e+04
1664,2.821e+02,4.39e+06,2.74e+08,1.05e+05
1665,3.192e+02,4.15e+06,1.82e+08,1.14e+05
1666,3.754e+02,3.76e+06,1.67e+08,9.61e+04
1667,3.807e+02,4.57e+06,6.03e+06,1.15e+05
1668,4.283e+02,4.19e+06,1.97e+08,1.03e+05
1669,4.037e+02,5.00e+06,2.77e+07,1.19e+05
1670,3.831e+02,4.44e+06,2.23e+08,1.12e+05
1671,3.793e+02,4.34e+06,1.02e+08,1.11e+05
1672,4.267e+02,4.69e+06,1.65e+08,1.26e+05
1673,3.850e+02,3.68e+06,1.33e+08,8.80e+04
1674,2.930e+02,4.12e+06,5.16e+07,1.02e+05
1675,3.499e+02,3.66e+06,7.13e+07,8.47e+04
1676,5.133e+02,4.96e+06,5.26e+07,1.29e+05
1677,3.213e+02,3.97e+06,1.46e+08,1.05e+05
1678,3.758e+02,4.79e+06,1.26e+08,1.13e+05
1679,3.387e+02,5.45e+06,2.21e+07,1.36e+05
1680,3.331e+02,4.70e+06,5.41e+04,1.24e+05
1681,2.937e+02,4.23e+06,9.50e+07,1.02e+05
1682,3.208e+02,4.43e+06,2.84e+08,1.19e+05
1683,3.611e+02,4.13e+06,3.41e+08,1.04e+05
1684,3.643e+02,4.99e+06,1.62e+08,1.33e+05
1685,2.976e+02,4.50e+06,3.68e+08,1.13e+05
1686,3.492e+02,4.31e+06,6.01e+07,1.19e+05
1687,3.814e+02,5.28e+06,6.40e+07,1.43e+05
1688,3.247e+02,4.17e+06,2.45e+08,1.08e+05
1689,4.703e+02,5.24e+06,1.13e+08,1.50e+05
1690,4.152e+02,5.52e+06,1.15e+08,1.47e+05
1691,3.925e+02,4.71e+06,4.66e+06,1.10e+05
1692,4.011e+02,4.74e+06,2.14e+08,1.21e+05
1693,3.260e+02,3.83e+06,1.06e+08,1.02e+05
1694,3.748e+02,4.83e+06,1.32e+08,1.26e+05
1695,2.883e+02,4.21e+06,1.18e+08,1.08e+05
1696,4.220e+02,6.89e+06,3.75e+08,2.22e+05
1697,4.373e+02,4.68e+06,6.26e+07,1.48e+05
1698,3.900e+02,4.18e+06,8.65e+07,1.12e+05
1699,3.612e+02,4.33e+06,1.07e+08,1.22e+05
1700,3.161e+02,4.60e+06,1.21e+08,1.33e+05
1701,3.916e+02,4.35e+06,1.72e+08,1.14e+05
1702,3.755e+02,5.29e+06,7.46e+07,1.19e+05
1703,3.014e+02,4.54e+06,7.25e+07,1.14e+05
1704,3.086e+02,4.22e+06,1.72e+08,1.08e+05
1705,4.085e+02,5.52e+06,1.18e+08,1.62e+05
1706,3.176e+02,3.79e+06,3.03e+07,9.56e+04
1707,3.823e+02,4.94e+06,8.99e+07,1.26e+05
1708,4.120e+02,5.05e+06,2.58e+07,1.45e+05
1709,3.118e+02,3.90e+06,2.42e+07,9.92e+04
1710,4.355e+02,4.25e+06,6.76e+07,1.07e+05
1711,4.148e+02,5.07e+06,1.68e+08,1.35e+05
1712,2.962e+02,4.47e+06,5.26e+07,1.27e+05
1713,3.964e+02,4.28e+06,2.43e+08,1.17e+05
1714,2.720e+02,3.40e+06,2.03e+07,8.65e+04
1715,3.013e+02,3.54e+06,7.25e+07,8.85e+04
1716,3.014e+02,3.88e+06,2.87e+07,9.58e+04
1717,2.435e+02,4.34e+06,1.98e+08,1.05e+05
1718,3.854e+02,4.82e+06,8.74e+07,1.37e+05
1719,4.493e+02,5.05e+06,2.21e+07,1.59e+05
1720,3.541e+02,4.22e+06,1.31e+08,1.05e+05
1721,3.363e+02,4.70e+06,5.27e+07,1.17e+05
1722,3.448e+02,4.87e+06,2.67e+08,1.32e+05
1723,3.620e+02,4.25e+06,1.70e+08,1.20e+05
1724,4.136e+02,4.42e+06,2.22e+08,1.25e+05
1725,3.797e+02,4.50e+06,3.42e+08,1.26e+05
1726,3.944e+02,4.45e+06,1.88e+07,1.12e+05
1727,3.191e+02,4.25e+06,1.39e+08,1.15e+05
1728,4.464e+02,5.32e+06,1.58e+08,1.34e+05
1729,3.308e+02,4.40e+06,3.40e+07,9.83e+04
1730,3.346e+02,4.61e+06,6.07e+06,1.14e+05
1731,3.764e+02,4.85e+06,5.09e+08,1.35e+05
1732,3.878e+02,4.62e+06,1.18e+07,1.11e+05
1733,3.887e+02,5.17e+06,3.10e+08,1.30e+05
1734,3.983e+02,6.50e+06,4.10e+06,1.80e+05
1735,3.524e+02,4.48e+06,2.38e+08,1.18e+05
1736,3.966e+02,4.33e+06,8.09e+07,1.10e+05
1737,3.918e+02,3.88e+06,4.05e+07,9.16e+04
1738,3.325e+02,4.66e+06,1.06e+08,1.27e+05
1739,3.342e+02,4.47e+06,1.06e+08,1.14e+05
1740,3.460e+02,3.98e+06,2.47e+07,1.01e+05
1741,3.806e+02,4.03e+06,1.38e+08,8.93e+04
1742,4.071e+02,4.10e+06,1.70e+08,1.02e+05
1743,2.573e+02,3.96e+06,2.55e+08,9.43e+04
1744,3.098e+02,3.95e+06,5.59e+07,9.45e+04
1745,3.230e+02,4.02e+06,8.17e+07,1.04e+05
1746,3.630e+02,4.59e+06,1.61e+06,1.29e+05
1747,3.365e+02,4.25e+06,1.87e+08,1.12e+05
1748,3.901e+02,5.04e+06,7.61e+07,1.39e+05
1749,3.207e+02,4.27e+06,1.13e+08,9.70e+04
1750,3.708e+02,5.09e+06,1.30e+07,1.40e+05
1751,3.348e+02,5.21e+06,2.82e+07,1.46e+05
1752,3.599e+02,4.67e+06,2.49e+07,1.11e+05
1753,3.211e+02,3.59e+06,2.34e+08,9.36e+04
1754,3.775e+02,4.87e+06,5.06e+07,1.31e+05
1755,3.513e+02,4.59e+06,1.28e+08,1.16e+05
1756,3.747e+02,4.43e+06,3.46e+07,1.05e+05
1757,3.943e+02,3.75e+06,2.63e+08,1.00e+05
1758,3.406e+02,4.18e+06,3.67e+07,1.02e+05
1759,4.401e+02,3.77e+06,1.28e+08,1.07e+05
1760,4.050e+02,5.47e+06,2.14e+07,1.68e+05
1761,4.331e+02,4.29e+06,5.05e+08,1.03e+05
1762,4.371e+02,6.07e+06,3.21e+07,1.71e+05
1763,4.449e+02,4.33e+06,7.45e+07,1.20e+05
1764,3.542e+02,4.68e+06,2.84e+08,1.16e+05
1765,3.525e+02,4.83e+06,8.37e+07,1.18e+05
1766,4.222e+02,4.34e+06,5.43e+07,1.19e+05
1767,3.332e+02,4.20e+06,1.71e+08,1.16e+05
1768,3.317e+02,4.78e+06,2.23e+08,1.29e+05
1769,3.285e+02,4.73e+06,4.04e+08,1.22e+05
1770,4.268e+02,4.88e+06,1.55e+08,1.19e+05
1771,2.999e+02,3.91e+06,1.02e+08,1.00e+05
1772,3.998e+02,4.04e+06,5.63e+07,1.03e+05
1773,2.657e+02,4.11e+06,4.89e+07,1.02e+05
1774,3.237e+02,4.76e+06,9.34e+07,1.37e+05
1775,3.603e+02,4.07e+06,7.69e+07,1.05e+05
1776,3.421e+02,4.67e+06,3.15e+07,1.17e+05
1777,2.980e+02,4.00e+06,6.60e+07,9.01e+04
1778,2.709e+02,4.38e+06,2.44e+08,9.69e+04
1779,3.832e+02,4.65e+06,6.38e+07,1.17e+05
1780,4.214e+02,5.24e+06,1.79e+08,1.30e+05
1781,3.993e+02,5.31e+06,3.26e+08,1.41e+05
1782,2.749e+02,3.99e+06,7.30e+07,9.19e+04
1783,3.598e+02,3.50e+06,1.56e+08,9.14e+04
1784,3.331e+02,5.59e+06,1.61e+08,1.45e+05
1785,4.074e+02,5.09e+06,6.92e+07,1.39e+05
1786,3.651e+02,4.51e+06,3.21e+07,1.17e+05
1787,2.856e+02,4.78e+06,2.71e+08,1.20e+05
1788,3.989e+02,5.43e+06,1.75e+08,1.48e+05
1789,4.066e+02,6.07e+06,1.59e+08,1.83e+05
1790,3.228e+02,4.64e+06,2.71e+08,1.27e+05
1791,3.341e+02,5.20e+06,6.65e+08,1.34e+05
1792,3.435e+02,5.19e+06,1.01e+08,1.45e+05
1793,3.794e+02,4.19e+06,6.53e+08,1.03e+05
1794,3.572e+02,4.96e+06,1.45e+08,1.34e+05
1795,4.327e+02,4.40e+06,8.00e+06,1.21e+05
1796,3.436e+02,4.50e+06,3.51e+08,1.15e+05
1797,3.954e+02,4.31e+06,6.85e+07,1.13e+05
1798,3.867e+02,4.38e+06,6.27e+06,1.20e+05
1799,3.139e+02,3.78e+06,4.02e+07,9.68e+04
1800,5.247e+02,4.92e+06,6.75e+07,1.35e+05
1801,4.201e+02,3.74e+06,1.57e+07,9.75e+04
1802,3.418e+02,4.58e+06,9.29e+07,1.27e+05
1803,4.503e+02,4.63e+06,1.46e+08,1.24e+05
1804,3.187e+02,3.96e+06,4.22e+07,1.08e+05
1805,4.866e+02,4.88e+06,9.26e+07,1.19e+05
1806,4.060e+02,5.01e+06,1.81e+08,1.29e+05
1807,3.657e+02,5.24e+06,2.21e+08,1.31e+05
1808,3.322e+02,4.09e+06,1.08e+08,1.09e+05
1809,3.916e+02,4.85e+06,1.52e+08,1.24e+05
1810,3.242e+02,3.88e+06,1.21e+08,9.49e+04
1811,2.708e+02,4.41e+06,3.10e+08,1.09e+05
1812,3.372e+02,4.88e+06,2.73e+07,1.20e+05
1813,3.482e+02,4.69e+06,1.36e+08,1.17e+05
1814,3.787e+02,3.87e+06,1.88e+08,9.80e+04
1815,3.775e+02,3.85e+06,1.82e+07,1.06e+05
1816,3.446e+02,4.19e+06,1.89e+08,1.06e+05
1817,4.115e+02,4.74e+06,1.51e+08,1.40e+05
1818,2.854e+02,3.85e+06,5.32e+07,9.94e+04
1819,3.913e+02,5.50e+06,6.79e+07,1.69e+05
1820,4.431e+02,5.45e+06,1.37e+08,1.42e+05
1821,3.305e+02,4.70e+06,2.52e+08,1.31e+05
1822,3.214e+02,4.12e+06,7.26e+07,1.08e+05
1823,2.927e+02,4.24e+06,3.30e+08,1.06e+05
1824,3.442e+02,5.45e+06,1.45e+08,1.50e+05
1825,4.507e+02,4.08e+06,6.50e+07,1.08e+05
1826,3.271e+02,4.03e+06,1.88e+07,1.01e+05
1827,3.493e+02,4.47e+06,8.61e+07,1.20e+05
1828,3.097e+02,4.15e+06,7.94e+07,1.06e+05
1829,4.000e+02,4.29e+06,3.30e+08,1.06e+05
1830,3.365e+02,3.57e+06,8.47e+07,8.84e+04
1831,3.866e+02,4.58e+06,7.75e+07,1.23e+05
1832,3.466e+02,4.51e+06,3.11e+07,1.16e+05
1833,3.427e+02,5.03e+06,1.73e+08,1.49e+05
1834,3.584e+02,4.04e+06,8.52e+07,1.02e+05
1835,3.450e+02,4.29e+06,1.20e+07,9.58e+04
1836,3.690e+02,3.78e+06,3.50e+07,9.84e+04
1837,3.644e+02,5.12e+06,1.90e+08,1.47e+05
1838,3.382e+02,4.00e+06,3.50e+07,1.05e+05
1839,4.311e+02,4.66e+06,1.79e+08,1.22e+05
1840,4.409e+02,4.91e+06,1.72e+07,1.18e+05
1841,2.809e+02,3.50e+06,2.87e+07,9.11e+04
1842,3.981e+02,5.43e+06,2.09e+07,1.47e+05
1843,2.626e+02,3.75e+06,3.10e+07,1.05e+05
1844,3.019e+02,4.41e+06,9.54e+07,1.23e+05
1845,3.618e+02,5.10e+06,1.73e+08,1.37e+05
1846,3.979e+02,5.23e+06,1.34e+07,1.31e+05
1847,3.042e+02,4.31e+06,5.01e+07,1.03e+05
1848,3.700e+02,5.49e+06,6.74e+07,1.60e+05
1849,3.345e+02,4.47e+06,3.69e+07,1.17e+05
1850,2.854e+02,3.83e+06,1.72e+08,8.89e+04
1851,3.716e+02,4.62e+06,1.43e+08,1.15e+05
1852,3.698e+02,3.74e+06,5.46e+07,9.71e+04
1853,4.518e+02,5.29e+06,4.93e+08,1.43e+05
1854,3.136e+02,4.29e+06,1.18e+07,1.13e+05
1855,4.433e+02,4.15e+06,9.22e+07,1.08e+05
1856,3.126e+02,4.22e+06,6.27e+07,1.04e+05
1857,3.083e+02,3.92e+06,1.88e+07,9.88e+04
1858,3.545e+02,4.78e+06,8.22e+07,1.27e+05
1859,4.659e+02,3.93e+06,3.46e+07,9.53e+04
1860,3.435e+02,4.30e+06,8.28e+07,1.09e+05
1861,3.122e+02,4.93e+06,2.38e+07,1.18e+05
1862,3.090e+02,4.54e+06,1.02e+08,1.28e+05
1863,3.167e+02,4.82e+06,1.79e+08,1.17e+05
1864,3.166e+02,3.70e+06,1.25e+08,9.41e+04
1865,3.284e+02,4.63e+06,9.01e+06,1.40e+05
1866,3.803e+02,4.74e+06,9.71e+06,1.14e+05
1867,3.873e+02,4.34e+06,2.64e+07,1.10e+05
1868,3.433e+02,5.05e+06,2.57e+08,1.44e+05
1869,3.618e+02,4.73e+06,1.19e+08,1.33e+05
1870,3.381e+02,4.77e+06,2.21e+07,1.31e+05
1871,3.649e+02,4.62e+06,6.26e+07,1.30e+05
1872,4.342e+02,4.66e+06,2.98e+08,1.20e+05
1873,3.341e+02,4.51e+06,2.01e+08,1.22e+05
1874,2.847e+02,3.91e+06,1.43e+08,1.03e+05
1875,3.407e+02,4.94e+06,8.64e+07,1.23e+05
1876,3.280e+02,4.17e+06,1.62e+08,1.02e+05
1877,3.783e+02,4.07e+06,3.93e+07,1.06e+05
1878,4.713e+02,4.77e+06,1.50e+07,1.30e+05
1879,2.925e+02,3.55e+06,5.97e+07,9.08e+04
1880,3.410e+02,3.74e+06,1.27e+08,1.01e+05
1881,2.323e+02,4.29e+06,2.23e+07,9.99e+04
1882,3.282e+02,4.41e+06,1.74e+07,1.15e+05
1883,4.596e+02,5.14e+06,7.90e+07,1.36e+05
1884,4.098e+02,3.90e+06,1.03e+08,9.68e+04
1885,3.806e+02,4.92e+06,1.57e+08,1.29e+05
1886,4.623e+02,5.10e+06,9.14e+07,1.33e+05
1887,3.703e+02,4.29e+06,1.03e+08,1.13e+05
1888,2.994e+02,4.26e+06,6.92e+06,1.07e+05
1889,3.799e+02,4.41e+06,2.79e+07,1.16e+05
1890,3.288e+02,4.05e+06,6.64e+07,1.14e+05
1891,3.584e+02,5.38e+06,1.33e+07,1.48e+05
1892,3.642e+02,6.52e+06,2.81e+08,1.76e+05
1893,4.603e+02,4.73e+06,4.21e+08,1.43e+05
1894,2.785e+02,4.19e+06,8.13e+07,1.11e+05
1895,3.968e+02,4.03e+06,1.26e+08,1.09e+05
1896,2.592e+02,3.92e+06,1.05e+08,1.21e+05
1897,3.896e+02,3.97e+06,2.36e+08,9.67e+04
1898,3.987e+02,5.24e+06,1.26e+07,1.43e+05
1899,4.085e+02,4.39e+06,3.05e+08,1.10e+05
1900,3.158e+02,5.16e+06,1.26e+08,1.35e+05
1901,4.749e+02,4.72e+06,2.50e+08,1.30e+05
1902,2.995e+02,4.12e+06,1.68e+07,9.85e+04
1903,2.143e+02,4.16e+06,3.43e+07,1.07e+05
1904,3.827e+02,4.93e+06,1.46e+07,1.46e+05
1905,3.869e+02,4.88e+06,7.47e+07,1.27e+05
1906,4.484e+02,5.40e+06,5.52e+07,1.46e+05
1907,4.205e+02,4.33e+06,1.23e+07,1.26e+05
1908,3.513e+02,4.95e+06,2.62e+08,1.43e+05
1909,3.395e+02,3.68e+06,1.71e+08,1.02e+05
1910,2.939e+02,4.64e+06,1.18e+08,1.26e+05
1911,3.498e+02,4.03e+06,1.74e+08,1.17e+05
1912,3.187e+02,3.86e+06,2.40e+08,1.01e+05
1913,3.939e+02,4.15e+06,1.62e+08,1.16e+05
1914,3.238e+02,3.72e+06,5.89e+07,9.05e+04
1915,3.668e+02,3.97e+06,6.86e+07,9.24e+04
1916,3.647e+02,5.04e+06,9.40e+06,1.13e+05
1917,4.093e+02,5.64e+06,6.74e+07,1.61e+05
1918,4.237e+02,4.22e+06,1.21e+08,1.13e+05
1919,4.417e+02,4.56e+06,1.16e+08,1.26e+05
1920,4.034e+02,4.97e+06,1.69e+08,1.38e+05
1921,3.701e+02,4.43e+06,7.50e+07,1.32e+05
1922,3.154e+02,4.30e+06,1.37e+07,1.13e+05
1923,2.981e+02,4.11e+06,1.39e+06,1.17e+05
1924,4.415e+02,4.80e+06,1.48e+08,1.27e+05
1925,3.052e+02,4.28e+06,2.09e+08,9.54e+04
1926,4.652e+02,4.81e+06,1.17e+08,1.35e+05
1927,3.239e+02,4.22e+06,1.68e+08,1.17e+05
1928,4.448e+02,4.98e+06,2.03e+08,1.39e+05
1929,4.350e+02,4.87e+06,3.85e+07,1.25e+05
1930,3.392e+02,4.68e+06,9.94e+05,1.28e+05
1931,2.962e+02,3.91e+06,5.14e+07,1.10e+05
1932,3.627e+02,4.88e+06,9.13e+07,1.20e+05
1933,3.409e+02,4.09e+06,5.48e+07,1.01e+05
1934,3.882e+02,4.03e+06,5.67e+07,1.01e+05
1935,3.930e+02,5.12e+06,2.24e+08,1.22e+05
1936,4.067e+02,5.70e+06,1.74e+08,1.37e+05
1937,3.559e+02,4.78e+06,7.10e+07,1.20e+05
1938,2.975e+02,4.37e+06,1.36e+08,1.20e+05
1939,3.121e+02,4.80e+06,7.11e+05,1.21e+05
1940,4.145e+02,5.34e+06,7.91e+07,1.54e+05
1941,3.658e+02,4.26e+06,6.56e+07,1.10e+05
1942,3.066e+02,4.11e+06,6.80e+07,1.10e+05
1943,3.848e+02,4.96e+06,6.46e+07,1.24e+05
1944,3.383e+02,4.80e+06,1.28e+07,1.30e+05
1945,4.481e+02,4.97e+06,2.67e+07,1.42e+05
1946,3.166e+02,5.07e+06,1.04e+08,1.42e+05
1947,4.097e+02,5.40e+06,9.79e+07,1.53e+05
1948,3.761e+02,4.03e+06,7.65e+07,9.53e+04
1949,2.873e+02,3.78e+06,4.64e+07,9.37e+04
1950,3.950e+02,4.63e+06,7.55e+07,1.08e+05
1951,3.611e+02,3.95e+06,3.69e+07,1.02e+05
1952,3.123e+02,4.73e+06,6.12e+07,1.29e+05
1953,3.742e+02,4.64e+06,1.49e+08,1.41e+05
1954,3.285e+02,5.45e+06,2.11e+07,1.38e+05
1955,3.170e+02,4.60e+06,2.96e+08,1.22e+05
1956,3.626e+02,4.48e+06,1.04e+08,1.17e+05
1957,3.737e+02,4.29e+06,2.20e+08,1.09e+05
1958,3.836e+02,4.66e+06,3.14e+07,1.42e+05
1959,3.668e+02,4.46e+06,5.35e+07,1.15e+05
1960,2.384e+02,3.94e+06,7.88e+06,8.62e+04
1961,3.643e+02,4.45e+06,1.03e+08,1.19e+05
1962,3.078e+02,4.53e+06,9.09e+07,1.13e+05
1963,3.722e+02,4.16e+06,4.55e+07,1.05e+05
1964,3.451e+02,4.53e+06,5.00e+07,1.34e+05
1965,4.173e+02,5.22e+06,1.15e+08,1.33e+05
1966,3.786e+02,4.78e+06,2.12e+08,1.27e+05
1967,3.461e+02,5.10e+06,2.12e+08,1.25e+05
1968,3.853e+02,4.76e+06,1.22e+08,1.20e+05
1969,2.914e+02,4.19e+06,1.72e+07,1.05e+05
1970,4.310e+02,3.95e+06,2.06e+08,9.66e+04
1971,3.833e+02,4.47e+06,7.23e+07,1.19e+05
1972,3.110e+02,4.27e+06,8.83e+07,1.12e+05
1973,3.654e+02,4.47e+06,3.60e+07,1.08e+05
1974,2.995e+02,4.32e+06,1.51e+08,1.07e+05
1975,3.523e+02,4.21e+06,1.07e+08,1.20e+05
1976,3.497e+02,6.15e+06,7.66e+07,1.79e+05
1977,2.872e+02,4.49e+06,2.31e+07,1.16e+05
1978,2.994e+02,3.43e+06,2.91e+08,9.17e+04
1979,2.667e+02,4.44e+06,3.29e+07,9.97e+04
1980,3.482e+02,5.88e+06,2.34e+07,1.63e+05
1981,3.645e+02,4.87e+06,2.74e+07,1.22e+05
1982,3.496e+02,4.71e+06,6.55e+07,1.22e+05
1983,3.512e+02,4.30e+06,2.02e+07,1.09e+05
1984,3.839e+02,5.19e+06,7.30e+07,1.45e+05
1985,4.123e+02,4.61e+06,1.24e+07,1.23e+05
1986,3.492e+02,4.49e+06,4.31e+07,1.19e+05
1987,3.045e+02,4.81e+06,1.60e+08,1.27e+05
1988,3.340e+02,4.55e+06,6.20e+07,1.23e+05
1989,3.939e+02,4.40e+06,3.68e+07,1.03e+05
1990,3.595e+02,5.04e+06,1.65e+08,1.12e+05
1991,3.617e+02,4.64e+06,8.83e+05,1.17e+05
1992,3.343e+02,4.65e+06,5.83e+07,1.31e+05
1993,4.261e+02,4.80e+06,1.24e+08,1.11e+05
1994,4.090e+02,5.40e+06,8.81e+07,1.25e+05
1995,3.279e+02,4.82e+06,1.05e+08,1.32e+05
1996,4.289e+02,4.65e+06,6.56e+07,1.13e+05
1997,4.101e+02,4.35e+06,4.84e+07,1.16e+05
1998,3.178e+02,4.57e+06,2.33e+08,1.20e+05
1999,3.634e+02,4.47e+06,3.10e+08,1.26e+05
2000,3.260e+02,4.10e+06,1.53e+08,9.95e+04
2001,3.208e+02,4.75e+06,2.03e+07,1.17e+05
2002,3.877e+02,4.64e+06,3.95e+08,1.19e+05
2003,3.042e+02,3.38e+06,9.95e+07,7.96e+04
2004,3.807e+02,4.25e+06,2.08e+07,1.29e+05
2005,3.377e+02,4.38e+06,5.03e+07,1.24e+05
2006,4.194e+02,5.19e+06,1.54e+08,1.25e+05
2007,3.647e+02,3.79e+06,1.02e+08,8.84e+04
2008,3.862e+02,5.20e+06,2.81e+08,1.33e+05
2009,3.620e+02,4.56e+06,1.85e+08,1.15e+05
2010,3.114e+02,3.57e+06,1.59e+08,9.70e+04
2011,3.293e+02,3.35e+06,5.91e+07,8.85e+04
2012,5.082e+02,5.31e+06,1.29e+08,1.36e+05
2013,3.228e+02,4.63e+06,1.27e+08,1.12e+05
2014,3.122e+02,4.17e+06,9.18e+07,1.04e+05
2015,4.015e+02,4.83e+06,1.18e+08,1.29e+05
2016,3.159e+02,5.28e+06,2.54e+06,1.41e+05
2017,3.495e+02,4.46e+06,7.71e+07,1.18e+05
2018,3.040e+02,4.27e+06,1.23e+08,1.12e+05
2019,3.927e+02,4.54e+06,1.31e+08,1.29e+05
2020,3.556e+02,4.01e+06,6.35e+07,9.69e+04
2021,3.120e+02,4.38e+06,1.93e+08,1.17e+05
2022,3.593e+02,4.57e+06,2.12e+08,1.24e+05
2023,4.334e+02,4.18e+06,5.07e+07,1.08e+05
2024,4.504e+02,5.58e+06,2.09e+08,1.38e+05
2025,4.431e+02,4.56e+06,1.26e+08,1.14e+05
2026,3.593e+02,4.63e+06,2.94e+07,1.26e+05
2027,3.626e+02,4.66e+06,1.40e+08,1.19e+05
2028,3.986e+02,5.11e+06,4.40e+07,1.47e+05
2029,3.680e+02,4.87e+06,1.18e+08,1.45e+05
2030,3.227e+02,4.19e+06,1.20e+08,1.06e+05
2031,2.790e+02,3.70e+06,3.98e+07,9.00e+04
2032,4.256e+02,4.17e+06,4.36e+07,1.08e+05
2033,4.762e+02,4.05e+06,9.86e+07,9.49e+04
2034,3.867e+02,4.75e+06,4.36e+07,1.27e+05
2035,3.478e+02,5.13e+06,7.81e+07,1.47e+05
2036,3.092e+02,4.53e+06,1.46e+07,1.13e+05
2037,2.793e+02,4.14e+06,6.91e+07,1.08e+05
2038,3.896e+02,5.73e+06,2.89e+08,1.65e+05
2039,3.479e+02,4.70e+06,5.01e+07,1.25e+05
2040,3.231e+02,4.16e+06,8.52e+07,1.03e+05
2041,3.684e+02,5.56e+06,2.84e+08,1.60e+05
2042,3.877e+02,3.95e+06,1.61e+08,1.06e+05
2043,3.103e+02,5.20e+06,2.56e+08,1.33e+05
2044,3.244e+02,5.05e+06,3.20e+07,1.30e+05
2045,3.663e+02,5.57e+06,1.68e+08,1.32e+05
2046,3.552e+02,5.12e+06,1.11e+08,1.33e+05
2047,3.276e+02,3.44e+06,1.31e+08,8.81e+04
2048,4.171e+02,4.87e+06,1.08e+08,1.37e+05
2049,2.820e+02,4.72e+06,1.12e+08,1.35e+05
2050,3.581e+02,4.96e+06,1.25e+08,1.27e+05
2051,3.244e+02,4.63e+06,2.09e+08,1.20e+05
2052,4.187e+02,4.46e+06,2.04e+08,1.10e+05
2053,3.344e+02,4.61e+06,1.09e+07,1.10e+05
2054,2.483e+02,4.21e+06,3.28e+07,9.68e+04
2055,3.394e+02,4.86e+06,4.02e+08,1.35e+05
2056,3.648e+02,4.40e+06,1.01e+08,1.22e+05
2057,3.569e+02,4.10e+06,5.38e+07,1.05e+05
2058,2.502e+02,4.00e+06,1.45e+08,1.00e+05
2059,4.816e+02,4.33e+06,1.93e+07,1.15e+05
